37,17,2000,1000,37904.286
37,24,500,1000,37954.18
31,20,500,1000,37992.535
28,23,1000,500,38037.072
43,29,1000,2000,38040.11
51,28,1500,2000,38121.365
37,23,1000,500,38192.709
34,14,500,1000,38193.588
43,27,1500,1000,38201.183
43,23,2000,2000,38226.507
63,28,1000,1000,38261.85
63,31,500,2000,38293.536
37,19,2000,500,38778.875
34,37,500,1500,38343.665
34,37,500,2000,38387.416
37,24,1000,2000,38396.855
43,28,2000,1000,38401.173
28,24,1000,2000,38503.989
43,24,1000,1000,38504.412
43,29,1000,1500,38671.424
51,29,1500,1000,38692.179
43,31,1000,2000,38818.29
46,29,500,500,38867.424
43,28,1500,2000,38909.014
43,25,1000,1000,38909.494
37,23,1000,1000,38963.7
43,29,1500,1000,38988.155
37,18,2000,1500,39025.952
43,29,2000,1500,39032.453
37,22,2000,500,39089.498
35,19,2000,1500,39107.266
28,24,1000,1000,39221.401
51,28,2000,500,39489.173
37,22,2000,1000,39596.994
34,15,500,500,39656.902
51,20,1000,2000,39845.739
35,18,2000,1000,39871.085
37,24,500,500,39897.565
35,19,1000,2000,39898.396
25,43,1000,500,39932.413
43,28,2000,2000,39938.841
37,27,500,500,39977.634
51,25,1000,500,40103.346
10,43,1000,1500,40137.968
51,27,1000,1000,40156.593
51,30,1000,2000,40221.747
28,38,1000,500,40383.868
37,19,500,1000,40441.207
37,21,1500,2000,40518.488
28,35,1000,2000,40621.048
28,30,1000,1000,40629.032
46,31,500,1500,40648.397
43,19,1500,1000,40806.766
46,43,500,1000,40821.314
43,24,2000,1500,40872.39
37,24,1000,2000,41024.791
10,45,500,1000,41045.72
63,23,1500,1000,41050.861
37,20,1500,1500,41152.303
37,21,1000,1500,41171.259
43,24,1000,1500,41282.621
63,25,2000,1000,41328.901
35,20,1500,1000,41341.766
37,17,1500,1000,41413.101
37,19,1000,2000,41557.514
46,24,500,1000,41822.388
43,25,1500,1000,41956.462
43,29,1000,1000,42043.155
25,46,1000,1000,42245.811
28,46,500,2000,42356.64
51,30,1000,1000,42364.313
28,47,500,500,42415.977
43,29,2000,2000,42467.584
37,23,1500,1000,42478.553
37,23,2000,1000,42709.495
43,30,1500,1500,42795.075
28,49,500,1000,42802.015
35,20,1500,500,46356.448
51,31,1000,2000,42833.271
28,20,1500,1500,42904.51
10,44,1000,1000,42983.87
28,20,2000,1000,43020.129
28,20,1500,1000,43036.599
28,20,2000,1500,43191.411
35,20,1000,1000,43347.311
37,20,1000,500,43567.947
51,20,1000,1000,43641.602
51,30,1000,1500,43682.325
43,20,1000,500,43771.894
28,44,500,1500,43795.799
37,19,2000,1500,43822.346
51,30,2000,2000,44058.63
43,20,2000,1500,44060.586
43,20,1500,500,44161.107
17,20,1000,1000,44328.766
17,23,500,1500,48335.422
37,23,1500,1500,44381.075
51,25,500,1000,44598.715
35,20,2000,500,44698.98
43,20,1500,1500,45070.918
37,27,500,1000,45126.28
25,48,500,2000,45166.098
43,20,1000,1000,45326.083
37,23,1000,500,45619.152
25,46,1000,2000,45652.585
20,49,1000,1000,45658.208
43,20,2000,500,45751.5
37,20,500,1000,45803.678
30,43,1000,2000,45866.773
37,20,1000,1000,45886.302
51,30,2000,1500,46086.744
51,25,500,1500,46101.383
18,46,1000,2000,46437.066
17,20,1500,1500,46483.14
28,20,2000,500,46586.952
20,48,1000,1500,46645.955
17,23,500,1000,46649.371
51,31,500,1500,47042.22
17,23,500,1500,47063.078
28,20,1500,500,47229.629
37,20,2000,1000,47248.073
43,20,2000,1000,47302.891
58,25,1500,2000,47311.978
28,24,500,1500,47333.032
17,23,500,500,47356.382
17,23,500,1000,47427.094
20,45,500,1500,47463.719
43,20,1000,2000,47612.477
20,46,1000,2000,47777.347
28,24,500,500,47846.871
20,48,1000,500,47886.248
17,20,2000,1500,47915.471
30,50,500,1000,47966.672
28,20,1000,2000,47987.307
28,20,1000,500,48172.606
17,23,500,2000,48180.429
46,49,1000,1000,48241.389
37,20,500,1500,48289.621
17,23,500,500,48313.577
35,20,1000,500,48366.516
17,20,1500,1000,48400.635
17,20,1000,500,48432.818
51,25,500,2000,48588.672
25,46,1000,1500,48604.33
51,31,500,2000,48610.397
17,23,500,2000,48671.231
30,44,1000,500,48720.653
17,20,1500,500,49009.515
28,24,500,2000,49103.415
46,50,500,500,49276.886
17,20,1000,2000,49402.994
28,25,500,1000,49440.788
58,29,2000,1500,49553.921
17,23,500,500,49558.798
51,30,500,1000,49579.417
58,25,2000,2000,49582.522
28,24,500,500,51390.08
51,25,500,500,49598.082
51,32,500,500,49680.972
25,48,500,1500,49710.628
17,20,2000,500,49923.078
20,49,500,1000,49992.048
58,25,1000,2000,50268.254
17,20,2000,1000,50292.134
58,29,1500,1000,50465.917
58,29,1000,1000,50472.474
30,50,500,1500,50502.507
58,25,1000,1500,50603.009
46,49,1000,2000,50900.697
30,45,1000,1500,50995
58,29,2000,1500,51275.369
18,48,1000,1500,51277.315
51,30,500,500,51414.539
58,25,2000,500,51542.89
28,24,500,1000,51594.082
28,26,500,2000,51692.807
28,24,500,500,51746.795
58,30,2000,2000,51835.301
18,47,1000,1000,51848.614
58,25,2000,1000,52553.306
46,48,500,2000,51868.06
58,29,2000,1000,51906.777
58,32,1500,1000,51922.613
58,30,1500,500,52147.068
58,31,1000,500,52343.682
25,46,500,1000,52425.326
20,50,500,2000,52561.765
58,32,1500,2000,52567.281
58,31,1500,1500,52567.728
58,31,1000,1000,52584.139
28,20,1000,1000,52623.067
43,30,500,500,52692.119
43,30,500,500,52748.078
46,50,500,1500,52754.244
43,32,500,1500,52772.002
58,29,2000,2000,52916.145
51,20,500,1500,53196.217
58,25,1000,1000,53470.634
28,25,500,1500,54008.35
58,25,500,2000,54063.412
58,33,500,2000,54157.91
17,46,500,500,54240.055
18,48,500,1000,54428.537
58,25,1500,1000,54453.526
43,31,500,2000,54581.681
43,25,500,500,54681.331
43,25,500,2000,54789.286
43,25,500,1500,54821.261
58,32,500,500,54835.91
25,49,500,500,54925.06
51,20,500,1000,55028.273
46,50,1000,1000,55028.998
51,20,500,1000,55055.663
18,47,1000,500,55119.392
58,29,1000,1500,55163.917
43,30,500,1000,55175.967
30,50,500,500,55214.335
20,49,500,500,55434.894
17,46,500,2000,55512.9
30,50,1000,1000,55695.957
58,31,1000,1500,55864.767
17,46,500,1500,55987.126
18,47,500,2000,56123.053
58,20,1500,1000,56269.629
35,20,500,1000,56383.105
58,25,500,1500,56461.97
17,46,500,1000,56562.541
35,20,500,1000,56773.377
58,25,500,1000,57051.321
28,50,1000,1500,57253.134
51,50,1000,1000,57428.794
58,30,500,1000,57467.739
58,31,1000,2000,57633.583
41,50,500,1000,57650.97
63,48,1000,1000,58065.635
58,30,1000,2000,58213.073
46,50,500,500,58292.835
58,33,2000,500,58302.023
51,50,1000,1500,58391.155
58,32,500,1500,58777.819
46,50,1000,500,58824.141
28,48,1000,500,58835.163
58,20,2000,1000,58851.119
58,29,1500,2000,58899.118
63,50,1000,2000,59061.23
63,49,1000,500,59355.888
58,25,2000,1500,59600.379
18,48,500,1500,59691.893
46,50,1000,2000,59876.311
63,50,500,1500,60292.568
46,50,500,2000,60492.37
58,29,2000,500,60522.911
43,50,1000,1500,61056.858
58,20,1000,2000,61075.021
51,50,1000,2000,61340.523
58,30,2000,1000,61364.796
46,50,1000,1500,61392.071
28,48,1000,1000,61414.158
58,20,2000,1500,61622.297
58,20,1500,1500,62016.344
30,50,500,2000,62203.475
58,20,1000,1000,62441.423
51,50,1000,500,62511.481
28,48,1000,2000,62758.535
41,50,1000,1000,63522.649
18,48,500,500,63567.161
43,50,1000,2000,64101.774
46,50,500,1000,64147.923
43,50,1000,500,64530.339
35,20,500,1500,64647.958
51,50,500,500,64714.88
58,20,500,1000,70676.523
43,50,1000,1000,65235.46
63,50,500,2000,65368.698
41,50,1000,1500,65627.77
58,20,500,1500,66135.985
37,47,1000,1000,66268.592
51,50,500,1500,68993.145
63,50,500,1000,66777.713
63,49,1000,1500,67609.819
41,50,1000,500,67843.846
41,50,500,2000,68881.355
41,50,500,1500,68924.068
37,47,1000,2000,69013.151
63,50,500,500,69573.281
28,20,500,1000,69613.293
46,50,500,1500,69648.853
37,47,500,1500,70161.617
43,20,500,1000,70187.12
43,20,500,1000,70964.623
43,20,500,1500,71112.808
41,50,500,500,71202.914
28,48,500,500,71369.292
28,20,500,1000,71744.576
28,20,500,1500,72205.311
43,50,500,500,72377.112
41,50,1000,2000,72436.329
51,50,500,2000,72490.897
58,20,500,1000,72758.19
28,48,500,2000,73033.327
28,48,500,1500,73433.32
43,50,500,1000,73508.737
58,30,500,500,73644.786
28,48,500,1000,73801.135
43,50,500,1500,74101.781
37,47,500,2000,74470.302
43,50,500,2000,75156.504
37,46,1000,500,75589.983
37,47,500,1000,75948.089
37,47,1000,1500,76182.359
51,50,500,1000,78156.432
37,47,500,500,81668.601
62,10,1000,500,84541.563
17,20,500,1000,84981.757
17,20,500,1500,88608.412
17,20,500,1000,90023.323
56,50,1000,1500,99693.05
56,50,500,2000,92987.664
56,50,500,1500,93050.057
56,50,1000,1000,94106.439
56,50,1000,500,94337.614
56,50,1000,2000,95248.93
56,50,500,1000,107252.144
43,25,500,1000,111598.567
56,50,500,500,113152.767
